@RELATION census_income

@ATTRIBUTE age				NUMERIC
@ATTRIBUTE workclass		{Private, Self-emp-not-inc, Self-emp-inc, Federal-gov, Local-gov, State-gov, Without-pay, Never-worked}
@ATTRIBUTE fnlwgt			NUMERIC
@ATTRIBUTE education		{Bachelors, Some-college, 11th, HS-grad, Prof-school, Assoc-acdm, Assoc-voc, 9th, 7th-8th, 12th, Masters, 1st-4th, 10th, Doctorate, 5th-6th, Preschool}
@ATTRIBUTE education-num	NUMERIC
@ATTRIBUTE marital-status	{Married-civ-spouse, Divorced, Never-married, Separated, Widowed, Married-spouse-absent, Married-AF-spouse}
@ATTRIBUTE occupation		{Tech-support, Craft-repair, Other-service, Sales, Exec-managerial, Prof-specialty, Handlers-cleaners, Machine-op-inspct, Adm-clerical, Farming-fishing, Transport-moving, Priv-house-serv, Protective-serv, Armed-Forces}
@ATTRIBUTE relationship		{Wife, Own-child, Husband, Not-in-family, Other-relative, Unmarried}
@ATTRIBUTE race				{White, Asian-Pac-Islander, Amer-Indian-Eskimo, Other, Black}
@ATTRIBUTE sex				{Female, Male}
@ATTRIBUTE capital-gain		NUMERIC
@ATTRIBUTE capital-loss		NUMERIC
@ATTRIBUTE hours-per-week	NUMERIC
@ATTRIBUTE native-country	{United-States, Cambodia, England, Puerto-Rico, Canada, Germany, Outlying-US(Guam-USVI-etc), India, Japan, Greece, South, China, Cuba, Iran, Honduras, Philippines, Italy, Poland, Jamaica, Vietnam, Mexico, Portugal, Ireland, France, Dominican-Republic, Laos, Ecuador, Taiwan, Haiti, Columbia, Hungary, Guatemala, Nicaragua, Scotland, Thailand, Yugoslavia, El-Salvador, Trinadad&Tobago, Peru, Hong, Holand-Netherlands}
@ATTRIBUTE class {>50K, <=50K}

@DATA
38, Private, 191137, 11th, 7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 35, United-States, <=50K 
58, Self-emp-not-inc, 129786, HS-grad, 9, Separated, Farming-fishing, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K 
37, Private, 302903, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female, 0, 0, 40, United-States, >50K 
34, Private, 143526, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
23, Private, 182117, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
47, Private, 172753, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 85, United-States, >50K 
37, Private, 139770, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K 
47, Private, 215686, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 50, United-States, <=50K 
31, Private, 181388, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 1902, 45, United-States, >50K 
57, Private, 81973, Bachelors, 13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male, 15024, 0, 45, United-States, >50K 
44, Private, 328581, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K 
64, Private, 110110, 11th, 7, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 40, United-States, <=50K 
31, Private, 174201, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K 
40, Private, 137421, Masters, 14, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 35, India, >50K 
34, Private, 153927, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K 
28, Federal-gov, 187649, HS-grad, 9, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, <=50K 
72, Private, 149992, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 35, United-States, <=50K 
21, Private, 234640, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 47, United-States, <=50K 
52, Local-gov, 311569, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K 
44, Private, 182383, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 35, United-States, <=50K 
57, State-gov, 344381, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 7688, 0, 75, United-States, >50K 
35, Self-emp-not-inc, 280570, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 35, United-States, <=50K 
21, Private, 215039, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
38, Local-gov, 339442, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K 
28, Local-gov, 168065, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
59, Private, 47534, Masters, 14, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 45, United-States, >50K 
54, Local-gov, 116428, 10th, 6, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K 
25, Private, 121789, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 38, United-States, <=50K 
29, State-gov, 143139, 10th, 6, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K 
18, Private, 187790, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K 
31, Private, 140559, HS-grad, 9, Married-civ-spouse, Other-service, Husband, Black, Male, 0, 0, 40, United-States, <=50K 
17, Private, 184025, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 16, United-States, <=50K 
47, Private, 257824, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K 
42, Private, 89226, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 7688, 0, 40, Greece, >50K 
21, Private, 145917, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 20, United-States, <=50K 
32, Private, 207301, Some-college, 10, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States, <=50K 
51, Private, 135388, 12th, 8, Widowed, Machine-op-inspct, Not-in-family, White, Male, 0, 1564, 40, United-States, >50K 
24, Private, 266467, Assoc-voc, 11, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
60, Private, 200047, Masters, 14, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K 
29, Federal-gov, 121040, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K 
24, Private, 199694, Assoc-acdm, 12, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 30, United-States, <=50K 
43, Private, 301007, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298, 0, 50, United-States, >50K 
64, Self-emp-not-inc, 253759, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 1977, 50, United-States, >50K 
53, Private, 120839, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
64, State-gov, 33342, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
41, Private, 205195, Assoc-acdm, 12, Divorced, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
30, Private, 362873, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, El-Salvador, <=50K 
25, Private, 104614, HS-grad, 9, Never-married, Protective-serv, Unmarried, White, Female, 0, 0, 25, United-States, <=50K 
27, Self-emp-not-inc, 32280, HS-grad, 9, Never-married, Farming-fishing, Unmarried, White, Male, 0, 0, 50, United-States, <=50K 
30, Private, 191777, 12th, 8, Never-married, Other-service, Own-child, Black, Female, 0, 0, 20, ?, <=50K 
39, Private, 144169, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K 
28, Private, 264076, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
33, Private, 119164, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K 
41, Private, 126845, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K 
24, Private, 228395, Bachelors, 13, Never-married, Sales, Own-child, Black, Female, 0, 0, 40, United-States, <=50K 
32, Private, 242654, Some-college, 10, Divorced, Sales, Unmarried, Black, Female, 0, 1138, 40, Honduras, <=50K 
69, Self-emp-not-inc, 30951, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 20, United-States, <=50K 
36, Private, 48855, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 38, United-States, >50K 
57, Self-emp-not-inc, 50791, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 20, United-States, <=50K 
58, Local-gov, 248739, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
26, Private, 165418, Assoc-acdm, 12, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
17, Private, 79464, 11th, 7, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 12, United-States, <=50K 
36, Local-gov, 321247, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
44, Private, 104269, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States, >50K 
39, Self-emp-inc, 129573, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K 
41, Private, 222142, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 3464, 0, 40, United-States, <=50K 
24, Private, 126613, 11th, 7, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K 
54, Private, 145548, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
26, Private, 331861, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K 
39, Private, 156261, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 38, United-States, <=50K 
27, Private, 173944, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K 
25, Private, 69739, 10th, 6, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, Portugal, <=50K 
32, Private, 266345, Some-college, 10, Never-married, Tech-support, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
30, Private, 278006, HS-grad, 9, Divorced, Tech-support, Unmarried, White, Female, 0, 0, 40, United-States, <=50K 
50, Self-emp-inc, 82578, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K 
66, Private, 154164, Assoc-acdm, 12, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 7, ?, <=50K 
25, Private, 250038, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K 
48, Private, 175468, HS-grad, 9, Married-spouse-absent, Other-service, Unmarried, White, Female, 0, 0, 16, United-States, <=50K 
23, State-gov, 435835, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 7, United-States, <=50K 
70, Private, 135601, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 20051, 0, 35, United-States, >50K 
20, State-gov, 162945, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
18, Private, 244115, 11th, 7, Never-married, Other-service, Own-child, Black, Male, 0, 0, 16, United-States, <=50K 
29, Private, 351902, HS-grad, 9, Divorced, Sales, Not-in-family, White, Male, 0, 0, 34, United-States, <=50K 
33, Private, 291414, 11th, 7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K 
27, Private, 278736, 12th, 8, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 40, Mexico, <=50K 
44, Private, 138975, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K 
32, Private, 165295, 5th-6th, 3, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 40, Mexico, <=50K 
49, Self-emp-inc, 93557, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K 
66, Self-emp-not-inc, 176315, Bachelors, 13, Divorced, Sales, Not-in-family, White, Male, 401, 0, 20, United-States, <=50K 
35, Private, 187167, HS-grad, 9, Never-married, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K 
24, Private, 241582, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 33, United-States, <=50K 
31, Private, 247328, 11th, 7, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K 
75, Self-emp-not-inc, 157778, Assoc-voc, 11, Divorced, Prof-specialty, Not-in-family, White, Female, 15831, 0, 50, United-States, >50K 
66, Self-emp-not-inc, 67765, 11th, 7, Widowed, Exec-managerial, Not-in-family, White, Female, 0, 0, 84, United-States, >50K 
19, ?, 229431, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
46, Private, 192203, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K 
31, Private, 93326, Some-college, 10, Separated, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K 
46, Private, 118889, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 68, United-States, >50K 
29, State-gov, 237028, HS-grad, 9, Never-married, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K 
63, Private, 156127, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 45, United-States, <=50K 
46, Private, 151325, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
52, Private, 311350, HS-grad, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K 
44, Self-emp-not-inc, 273465, Assoc-acdm, 12, Never-married, Sales, Own-child, White, Male, 0, 0, 50, United-States, <=50K 
66, Private, 172646, 5th-6th, 3, Married-civ-spouse, Transport-moving, Husband, White, Male, 1173, 0, 12, United-States, <=50K 
51, Private, 379797, 10th, 6, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 40, United-States, <=50K 
38, Private, 131827, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 70, United-States, <=50K 
26, State-gov, 158734, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
35, Private, 233533, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 42, United-States, <=50K 
48, Private, 246367, Some-college, 10, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K 
42, Local-gov, 142049, Some-college, 10, Divorced, Tech-support, Unmarried, White, Female, 0, 0, 32, United-States, <=50K 
50, Private, 101119, 10th, 6, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K 
26, Private, 104830, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, Female, 594, 0, 35, United-States, <=50K 
42, Private, 173981, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, Italy, >50K 
63, Private, 195338, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 45, United-States, >50K 
18, Private, 64253, 11th, 7, Never-married, Sales, Own-child, Black, Female, 0, 0, 20, United-States, <=50K 
56, Private, 182062, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 48, United-States, >50K 
33, Private, 111696, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 45, United-States, <=50K 
41, ?, 168071, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K 
42, Private, 314369, HS-grad, 9, Divorced, Craft-repair, Unmarried, Black, Male, 0, 0, 45, United-States, <=50K 
37, Private, 178877, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 45, United-States, <=50K 
42, Private, 111483, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 48, United-States, >50K 
18, ?, 192321, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
62, Private, 171757, 7th-8th, 4, Widowed, Transport-moving, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K 
29, Federal-gov, 157313, Assoc-voc, 11, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
20, Private, 38772, 11th, 7, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
36, Federal-gov, 72338, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 40, United-States, >50K 
67, Self-emp-not-inc, 132626, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 70, United-States, <=50K 
50, Private, 176240, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K 
40, Private, 202692, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 35, United-States, <=50K 
18, Private, 70021, 11th, 7, Never-married, Other-service, Own-child, White, Male, 0, 0, 15, United-States, <=50K 
55, Private, 181242, HS-grad, 9, Divorced, Protective-serv, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K 
48, Private, 196707, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K 
80, Local-gov, 81534, 1st-4th, 2, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male, 1086, 0, 20, Philippines, <=50K 
25, Private, 137658, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K 
24, Private, 253190, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, <=50K 
46, Private, 233059, 9th, 5, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
22, State-gov, 177787, HS-grad, 9, Never-married, Other-service, Unmarried, White, Female, 0, 0, 45, United-States, <=50K 
35, Self-emp-not-inc, 193026, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, <=50K 
62, Self-emp-not-inc, 271464, Masters, 14, Separated, Farming-fishing, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K 
40, Private, 199689, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
27, Federal-gov, 190653, Assoc-voc, 11, Married-civ-spouse, Armed-Forces, Husband, White, Male, 0, 0, 40, ?, >50K 
40, Private, 359389, Bachelors, 13, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, Philippines, <=50K 
49, Self-emp-not-inc, 181717, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 7, United-States, >50K 
52, Private, 245127, 9th, 5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, Outlying-US(Guam-USVI-etc), <=50K 
21, Private, 274398, Assoc-voc, 11, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, United-States, <=50K 
41, Self-emp-not-inc, 344624, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K 
35, Private, 169037, HS-grad, 9, Married-civ-spouse, Transport-moving, Wife, White, Female, 0, 0, 48, United-States, <=50K 
22, Private, 221406, Some-college, 10, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K 
71, Private, 211707, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 4, United-States, <=50K 
73, ?, 185939, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K 
33, Private, 227026, Bachelors, 13, Never-married, Craft-repair, Unmarried, White, Female, 0, 0, 40, Nicaragua, <=50K 
